1,1,1,610,208,-1,-1,-11842815
2,1,2,610,210,-0.258,-0.129,-11909376
3,1,3,610,210,0,0,-11647488
4,1,4,612,210,-0.258,-0.129,-11122942
5,1,5,610,210,0.258,0.129,-11713024
6,1,6,610,210,0,0,-11516158
7,1,7,609,210,-0.129,-0.064,-11583743
8,1,8,612,208,0.465,0.233,-12107264
9,1,9,610,210,-0.365,-0.182,-11384318
10,1,10,609,207,0.408,0.204,-12369408
11,1,11,611,209,-0.365,-0.182,-11122687
12,1,12,608,211,0.465,0.233,-12041216
13,1,13,612,205,-0.93,-0.465,-12569856
14,1,14,612,211,0.774,0.387,-10662906
15,1,15,612,206,-0.645,-0.322,-11318013
16,1,16,610,210,0.577,0.288,-11713280
17,1,17,613,208,-0.465,-0.233,-11450624
18,1,18,613,207,-0.129,-0.064,-11057149
19,1,19,612,211,0.532,0.266,-10728447
20,1,20,612,214,0.387,0.193,-11322624
21,1,21,611,209,-0.658,-0.329,-10859006
22,1,22,611,209,0,0,-11121149
23,1,23,610,211,-0.288,-0.144,-10531068
24,1,24,610,211,0,0,-10991103
25,1,25,610,211,0,0,-10792443
26,1,26,611,209,0.288,0.144,-10924544
27,1,27,611,209,0,0,-10596094
28,1,28,611,209,0,0,-10333691
29,1,29,611,209,0,0,-10267645
30,1,30,611,209,0,0,-10203646
31,1,31,611,209,0,0,-11055104
32,1,32,614,209,0.387,0.193,-11124219
33,1,33,613,206,-0.408,-0.204,-10531322
34,1,34,610,209,0.547,0.274,-10529788
35,1,35,610,212,0.387,0.193,-10468094
36,1,36,610,212,0,0,-11845120
37,1,37,610,212,0,0,-10532862
38,1,38,610,210,-0.258,-0.129,-10663167
39,1,39,612,209,-0.288,-0.144,-10794494
40,1,40,612,209,0,0,-10531068
41,1,41,610,209,0.258,0.129,-11318784
42,1,42,610,211,0.258,0.129,-10991101
43,1,43,612,211,0.258,0.129,-10070777
44,1,44,612,211,0,0,-11516416
45,1,45,610,208,-0.465,-0.233,-11054592
46,1,46,610,210,0.258,0.129,-11384320
47,1,47,612,210,0.258,0.129,-10269436
48,1,48,610,213,-0.465,-0.233,-10860284
49,1,49,610,211,0.258,0.129,-11120636
50,1,50,612,208,0.465,0.233,-10269688
51,1,51,610,214,-0.816,-0.408,-11781120
52,1,52,610,212,0.258,0.129,-10992383
53,1,53,612,209,0.465,0.233,-10202365
54,1,54,611,212,-0.408,-0.204,-10860285
55,1,55,611,210,0.258,0.129,-10202616
56,1,56,611,210,0,0,-10137852
57,1,57,611,210,0,0,-10465277
58,1,58,611,210,0,0,-10860284
59,1,59,611,210,0,0,-11120384
60,1,60,611,210,0,0,-10203643
61,1,61,614,210,0.387,0.193,-11582976
62,1,62,612,210,-0.258,-0.129,-10465275
63,1,63,612,210,0,0,-10399484
64,1,64,612,210,0,0,-9678842
65,1,65,612,210,0,0,-10137336
66,1,66,611,210,0.129,0.064,-10531581
67,1,67,610,210,0.129,0.064,-10859517
68,1,68,610,210,0,0,-11187200
69,1,69,610,210,0,0,-11250943
70,1,70,612,210,-0.258,-0.129,-10596863
71,1,71,612,210,0,0,-10859517
72,1,72,610,210,0.258,0.129,-10399482
73,1,73,610,210,0,0,-11252480
74,1,74,613,210,0.387,0.193,-11321088
75,1,75,613,210,0,0,-11253246
76,1,76,613,210,0,0,-10335994
77,1,77,613,210,0,0,-10269436
78,1,78,611,210,-0.258,-0.129,-10464508
79,1,79,611,210,0,0,-10860287
80,1,80,611,210,0,0,-10859004
81,1,81,614,210,0.387,0.193,-11451903
82,1,82,614,210,0,0,-11255552
83,1,83,614,210,0,0,-11715072
84,1,84,612,209,-0.288,-0.144,-11252992
85,1,85,612,209,0,0,-11121147
86,1,86,612,209,0,0,-10792445
87,1,87,612,209,0,0,-11122176
88,1,88,612,212,-0.387,-0.193,-11911423
89,1,89,612,213,-0.129,-0.064,-11123456
90,1,90,612,213,0,0,-11057149
91,1,91,611,211,0.288,0.144,-10006775
92,1,92,611,210,0.129,0.064,-11055356
93,1,93,611,210,0,0,-11188735
94,1,94,611,210,0,0,-11382781
95,1,95,611,210,0,0,-10597372
96,1,96,613,210,0.258,0.129,-10793724
97,1,97,613,210,0,0,-10662906
98,1,98,613,210,0,0,-10990588
99,1,99,613,212,0.258,0.129,-10860797
100,1,100,613,212,0,0,-11780608
101,1,101,613,212,0,0,-11386878
102,1,102,613,212,0,0,-11451392
103,1,103,613,212,0,0,-11649536
104,1,104,611,212,0.258,0.129,-10401786
105,1,105,608,212,0.387,0.193,-11912192
106,1,106,608,212,0,0,-11386110
107,1,107,611,212,0.387,0.193,-10794752
108,1,108,611,212,0,0,-10270970
109,1,109,611,212,0,0,-10860285
110,1,110,611,212,0,0,-11385600
111,1,111,611,210,0.258,0.129,-11122174
112,1,112,611,210,0,0,-10529788
113,1,113,611,210,0,0,-10596094
114,1,114,611,210,0,0,-10595834
115,1,115,613,210,0.258,0.129,-10793213
116,1,116,613,210,0,0,-10729212
117,1,117,610,210,-0.387,-0.193,-10859519
118,1,118,610,210,0,0,-11122687
119,1,119,609,212,0.288,0.144,-10925308
120,1,120,608,212,0.129,0.064,-11647744
121,1,121,612,212,-0.516,-0.258,-10992896
122,1,122,612,212,0,0,-10860284
123,1,123,612,210,-0.258,-0.129,-10924797
124,1,124,610,209,-0.288,-0.144,-10923518
125,1,125,612,209,0.258,0.129,-11250941
126,1,126,612,211,0.258,0.129,-10792445
127,1,127,610,209,-0.365,-0.182,-11055615
128,1,128,610,209,0,0,-10923516
129,1,129,610,209,0,0,-10859006
130,1,130,612,209,0.258,0.129,-10791419
131,1,131,613,212,0.408,0.204,-11911424
132,1,132,613,212,0,0,-11453184
133,1,133,611,212,-0.258,-0.129,-11187967
134,1,134,611,212,0,0,-11451903
135,1,135,611,212,0,0,-10597626
136,1,136,614,210,0.465,0.233,-11585280
137,1,137,614,210,0,0,-10991871
138,1,138,610,210,-0.516,-0.258,-10728960
139,1,139,610,210,0,0,-10596345
140,1,140,610,210,0,0,-10530300
141,1,141,610,210,0,0,-11119615
142,1,142,610,210,0,0,-10661627
143,1,143,610,210,0,0,-10334715
144,1,144,610,210,0,0,-11185663
145,1,145,609,212,-0.288,-0.144,-11318525
146,1,146,609,212,0,0,-10598653
147,1,147,611,212,-0.258,-0.129,-11254526
148,1,148,611,212,0,0,-10269947
149,1,149,611,210,-0.258,-0.129,-10202616
150,1,150,611,210,0,0,-10268156
151,1,151,611,210,0,0,-10401022
152,1,152,611,210,0,0,-10661374
153,1,153,611,210,0,0,-10203897
154,1,154,611,210,0,0,-10925308
155,1,155,611,210,0,0,-11187967
156,1,156,611,210,0,0,-10860285
157,1,157,611,210,0,0,-10400508
158,1,158,611,210,0,0,-10794751
159,1,159,611,210,0,0,-10006266
160,1,160,611,210,0,0,-10595581
161,1,161,611,210,0,0,-11055613
162,1,162,611,210,0,0,-11122176
163,1,163,611,210,0,0,-11316734
164,1,164,611,210,0,0,-10202363
165,1,165,611,210,0,0,-11514624
166,1,166,611,210,0,0,-10926078
167,1,167,611,210,0,0,-11317247
168,1,168,611,210,0,0,-10925308
169,1,169,611,210,0,0,-9875707
170,1,170,611,210,0,0,-10925308
171,1,171,611,210,0,0,-11055613
172,1,172,611,210,0,0,-10990592
173,1,173,611,210,0,0,-10597887
174,1,174,611,210,0,0,-10136823
175,1,175,611,210,0,0,-9807607
176,1,176,611,210,0,0,-11450624
177,1,177,611,210,0,0,-10989311
178,1,178,611,210,0,0,-10925308
179,1,179,611,210,0,0,-10729469
180,1,180,611,210,0,0,-10202363
181,1,181,611,210,0,0,-10466301
182,1,182,611,210,0,0,-10269688
183,1,183,611,210,0,0,-10596863
184,1,184,611,210,0,0,-10793724
185,1,185,611,210,0,0,-10333692
186,1,186,611,210,0,0,-11055615
187,1,187,611,210,0,0,-10399997
188,1,188,611,210,0,0,-10598653
189,1,189,611,210,0,0,-10597376
190,1,190,611,210,0,0,-10661627
191,1,191,611,210,0,0,-10071290
192,1,192,611,210,0,0,-10464761
193,1,193,611,210,0,0,-10398461
194,1,194,611,210,0,0,-11186682
195,1,195,611,210,0,0,-10663676
196,1,196,611,210,0,0,-10662656
197,1,197,611,210,0,0,-10597883
198,1,198,611,210,0,0,-10662654
199,1,199,611,210,0,0,-10202875
200,1,200,611,210,0,0,-10597115
201,1,201,611,210,0,0,-9810168
202,1,202,611,210,0,0,-10794240
