 ,Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1.000,1.000,104.000,301.000,-1.000,-1.000,-16711646.000
2,1.000,2.000,104.000,302.000,0.129,0.064,-13613987.000
3,1.000,3.000,113.000,292.000,1.736,0.868,-12954523.000
4,1.000,4.000,129.000,273.000,3.204,1.602,-16111584.000
5,1.000,5.000,141.000,254.000,2.899,1.449,-10976746.000
6,1.000,6.000,127.000,247.000,2.019,1.010,-13352669.000
7,1.000,7.000,118.000,234.000,2.040,1.020,-13090263.000
8,1.000,8.000,94.000,199.000,5.475,2.737,-13027544.000
9,1.000,9.000,63.000,203.000,4.032,2.016,-9666672.000
10,1.000,10.000,55.000,219.000,2.308,1.154,-11774602.000
11,1.000,11.000,50.000,234.000,2.040,1.020,-11381163.000
12,1.000,12.000,50.000,249.000,1.935,0.968,-10918318.000
13,1.000,13.000,47.000,259.000,1.347,0.673,-12697019.000
14,1.000,14.000,39.000,281.000,3.020,1.510,-11839677.000
15,1.000,15.000,36.000,313.000,4.146,2.073,-11249096.000
16,1.000,16.000,15.000,317.000,2.758,1.379,-11048647.000
17,1.000,17.000,8.000,314.000,0.982,0.491,-13353686.000
18,1.000,18.000,8.000,311.000,0.387,0.194,-11838678.000
19,1.000,19.000,6.000,310.000,0.288,0.144,-14203340.000
20,1.000,20.000,1.000,312.000,0.695,0.347,-9536449.000
21,2.000,1.000,86.000,202.000,-1.000,-1.000,-16777201.000
22,2.000,2.000,73.000,220.000,2.864,1.432,-12235656.000
23,2.000,3.000,61.000,232.000,2.189,1.095,-11503987.000
24,2.000,4.000,50.000,200.000,4.365,2.183,-12422031.000
25,2.000,5.000,41.000,235.000,4.662,2.331,-15259080.000
26,2.000,6.000,60.000,264.000,4.472,2.236,-12497609.000
27,2.000,7.000,54.000,282.000,2.448,1.224,-8088189.000
28,2.000,8.000,33.000,298.000,3.406,1.703,-8030346.000
29,2.000,9.000,29.000,317.000,2.505,1.252,-8423310.000
30,2.000,10.000,13.000,322.000,2.162,1.081,-11120810.000
31,2.000,11.000,5.000,339.000,2.424,1.212,-10460326.000
32,2.000,12.000,5.000,351.000,1.548,0.774,-6773870.000
33,2.000,13.000,3.000,347.000,0.577,0.288,-4866122.000
34,2.000,14.000,0.000,347.000,0.387,0.194,-3484461.000
35,2.000,15.000,5.000,359.000,1.677,0.838,-4865351.000
36,2.000,16.000,5.000,366.000,0.903,0.452,-5259342.000
37,2.000,17.000,5.000,368.000,0.258,0.129,-5061960.000
38,2.000,18.000,5.000,371.000,0.387,0.194,-9996222.000
39,2.000,19.000,24.000,403.000,4.801,2.400,-10260160.000
40,2.000,20.000,37.000,424.000,3.186,1.593,-11843018.000
41,2.000,21.000,56.000,438.000,3.045,1.522,-11839418.000
42,2.000,22.000,68.000,470.000,4.409,2.204,-9470862.000
